"dim_zip","CBSA","CBSA.Title","dim_rent_acs","dim_avg_nightly_revenue_private","nights_to_pay_off_month_of_rent_private"
"02053","14460","Boston-Cambridge-Newton, MA-NH",827,NA,NA
"02054","14460","Boston-Cambridge-Newton, MA-NH",1289,55,23.4363636363636
"02056","14460","Boston-Cambridge-Newton, MA-NH",1400,NA,NA
"02061","14460","Boston-Cambridge-Newton, MA-NH",1325,NA,NA
"02062","14460","Boston-Cambridge-Newton, MA-NH",1229,97,12.6701030927835
"02066","14460","Boston-Cambridge-Newton, MA-NH",974,108.5,8.97695852534562
"02067","14460","Boston-Cambridge-Newton, MA-NH",1609,71,22.6619718309859
"02071","14460","Boston-Cambridge-Newton, MA-NH",NA,NA,NA
"02072","14460","Boston-Cambridge-Newton, MA-NH",1112,NA,NA
"02081","14460","Boston-Cambridge-Newton, MA-NH",1363,110.5,12.3348416289593
"02090","14460","Boston-Cambridge-Newton, MA-NH",1338,97,13.7938144329897
"02093","14460","Boston-Cambridge-Newton, MA-NH",1106,NA,NA
"02108","14460","Boston-Cambridge-Newton, MA-NH",1752,119,14.7226890756303
"02109","14460","Boston-Cambridge-Newton, MA-NH",2000,131,15.2671755725191
"02110","14460","Boston-Cambridge-Newton, MA-NH",2000,211,9.47867298578199
"02111","14460","Boston-Cambridge-Newton, MA-NH",1333,121,11.0165289256198
"02113","14460","Boston-Cambridge-Newton, MA-NH",1613,96,16.8020833333333
"02114","14460","Boston-Cambridge-Newton, MA-NH",1926,101,19.0693069306931
"02115","14460","Boston-Cambridge-Newton, MA-NH",1393,86,16.1976744186047
"02116","14460","Boston-Cambridge-Newton, MA-NH",1574,125.5,12.5418326693227
"02118","14460","Boston-Cambridge-Newton, MA-NH",1092,97,11.2577319587629
"02119","14460","Boston-Cambridge-Newton, MA-NH",882,70,12.6
"02120","14460","Boston-Cambridge-Newton, MA-NH",1177,61,19.2950819672131
"02121","14460","Boston-Cambridge-Newton, MA-NH",760,33,23.030303030303
"02122","14460","Boston-Cambridge-Newton, MA-NH",1277,70,18.2428571428571
"02124","14460","Boston-Cambridge-Newton, MA-NH",1145,53,21.6037735849057
"02125","14460","Boston-Cambridge-Newton, MA-NH",1205,64,18.828125
"02126","14460","Boston-Cambridge-Newton, MA-NH",1186,66,17.969696969697
"02127","14460","Boston-Cambridge-Newton, MA-NH",1256,104,12.0769230769231
"02128","14460","Boston-Cambridge-Newton, MA-NH",1125,78.5,14.3312101910828
"02129","14460","Boston-Cambridge-Newton, MA-NH",1174,112.5,10.4355555555556
"02130","14460","Boston-Cambridge-Newton, MA-NH",1393,68,20.4852941176471
"02131","14460","Boston-Cambridge-Newton, MA-NH",1184,54,21.9259259259259
"02132","14460","Boston-Cambridge-Newton, MA-NH",1410,67,21.044776119403
"02134","14460","Boston-Cambridge-Newton, MA-NH",1444,54,26.7407407407407
"02135","14460","Boston-Cambridge-Newton, MA-NH",1519,57.5,26.4173913043478
"02136","14460","Boston-Cambridge-Newton, MA-NH",1026,56,18.3214285714286
"02138","14460","Boston-Cambridge-Newton, MA-NH",1747,76,22.9868421052632
"02139","14460","Boston-Cambridge-Newton, MA-NH",1675,82,20.4268292682927
"02140","14460","Boston-Cambridge-Newton, MA-NH",1327,75,17.6933333333333
"02141","14460","Boston-Cambridge-Newton, MA-NH",1527,76,20.0921052631579
"02142","14460","Boston-Cambridge-Newton, MA-NH",2000,127,15.748031496063
"02143","14460","Boston-Cambridge-Newton, MA-NH",1479,62,23.8548387096774
"02144","14460","Boston-Cambridge-Newton, MA-NH",1639,66,24.8333333333333
"02145","14460","Boston-Cambridge-Newton, MA-NH",1295,52,24.9038461538462
"02148","14460","Boston-Cambridge-Newton, MA-NH",1265,48,26.3541666666667
"02149","14460","Boston-Cambridge-Newton, MA-NH",1209,56,21.5892857142857
"02150","14460","Boston-Cambridge-Newton, MA-NH",1165,58,20.0862068965517
"02151","14460","Boston-Cambridge-Newton, MA-NH",1175,66,17.8030303030303
"02152","14460","Boston-Cambridge-Newton, MA-NH",1263,56,22.5535714285714
"02155","14460","Boston-Cambridge-Newton, MA-NH",1464,55,26.6181818181818
"02163","14460","Boston-Cambridge-Newton, MA-NH",1997,71.5,27.9300699300699
"02169","14460","Boston-Cambridge-Newton, MA-NH",1230,55.5,22.1621621621622
"02170","14460","Boston-Cambridge-Newton, MA-NH",1189,58,20.5
"02171","14460","Boston-Cambridge-Newton, MA-NH",1335,63.5,21.0236220472441
"02176","14460","Boston-Cambridge-Newton, MA-NH",1118,57.5,19.4434782608696
"02180","14460","Boston-Cambridge-Newton, MA-NH",1270,54,23.5185185185185
"02184","14460","Boston-Cambridge-Newton, MA-NH",1324,45,29.4222222222222
"02186","14460","Boston-Cambridge-Newton, MA-NH",1299,48,27.0625
"02188","14460","Boston-Cambridge-Newton, MA-NH",1145,NA,NA
"02189","14460","Boston-Cambridge-Newton, MA-NH",1037,36.5,28.4109589041096
"02190","14460","Boston-Cambridge-Newton, MA-NH",1173,69,17
"02191","14460","Boston-Cambridge-Newton, MA-NH",1306,52.5,24.8761904761905
"02199","14460","Boston-Cambridge-Newton, MA-NH",2000,153,13.0718954248366
"02203","14460","Boston-Cambridge-Newton, MA-NH",NA,NA,NA
"02210","14460","Boston-Cambridge-Newton, MA-NH",2000,150,13.3333333333333
"02215","14460","Boston-Cambridge-Newton, MA-NH",1615,84,19.2261904761905
"02301","14460","Boston-Cambridge-Newton, MA-NH",1043,34,30.6764705882353
"02302","14460","Boston-Cambridge-Newton, MA-NH",1024,NA,NA
"02322","14460","Boston-Cambridge-Newton, MA-NH",1071,49,21.8571428571429
"02324","14460","Boston-Cambridge-Newton, MA-NH",1193,57,20.9298245614035
"02330","14460","Boston-Cambridge-Newton, MA-NH",1338,NA,NA
"02332","14460","Boston-Cambridge-Newton, MA-NH",1393,79,17.6329113924051
"02333","14460","Boston-Cambridge-Newton, MA-NH",990,NA,NA
"02338","14460","Boston-Cambridge-Newton, MA-NH",1582,NA,NA
"02339","14460","Boston-Cambridge-Newton, MA-NH",1106,NA,NA
"02341","14460","Boston-Cambridge-Newton, MA-NH",1064,73,14.5753424657534
"02343","14460","Boston-Cambridge-Newton, MA-NH",1134,61,18.5901639344262
"02346","14460","Boston-Cambridge-Newton, MA-NH",1063,54,19.6851851851852
"02347","14460","Boston-Cambridge-Newton, MA-NH",1139,61,18.672131147541
"02351","14460","Boston-Cambridge-Newton, MA-NH",1082,46,23.5217391304348
"02356","39300","Providence-Warwick, RI-MA",1284,NA,NA
"02357","39300","Providence-Warwick, RI-MA",NA,NA,NA
"02359","14460","Boston-Cambridge-Newton, MA-NH",1357,NA,NA
"02360","14460","Boston-Cambridge-Newton, MA-NH",1287,82,15.6951219512195
"02364","14460","Boston-Cambridge-Newton, MA-NH",1185,97,12.2164948453608
"02366","14460","Boston-Cambridge-Newton, MA-NH",NA,NA,NA
"02367","14460","Boston-Cambridge-Newton, MA-NH",650,NA,NA
"02368","14460","Boston-Cambridge-Newton, MA-NH",1290,53.5,24.1121495327103
"02370","14460","Boston-Cambridge-Newton, MA-NH",1092,43,25.3953488372093
"02375","39300","Providence-Warwick, RI-MA",1142,45,25.3777777777778
"02379","14460","Boston-Cambridge-Newton, MA-NH",1094,NA,NA
"02382","14460","Boston-Cambridge-Newton, MA-NH",1083,NA,NA
"02420","14460","Boston-Cambridge-Newton, MA-NH",1758,79.5,22.1132075471698
"02421","14460","Boston-Cambridge-Newton, MA-NH",1702,72,23.6388888888889
"02445","14460","Boston-Cambridge-Newton, MA-NH",1912,67,28.5373134328358
"02446","14460","Boston-Cambridge-Newton, MA-NH",1810,65,27.8461538461538
"02451","14460","Boston-Cambridge-Newton, MA-NH",1528,55,27.7818181818182
"02452","14460","Boston-Cambridge-Newton, MA-NH",1631,57.5,28.3652173913043
"02453","14460","Boston-Cambridge-Newton, MA-NH",1214,53,22.9056603773585
"02457","14460","Boston-Cambridge-Newton, MA-NH",NA,NA,NA
"02458","14460","Boston-Cambridge-Newton, MA-NH",1616,70,23.0857142857143
"02459","14460","Boston-Cambridge-Newton, MA-NH",1700,76,22.3684210526316
"02460","14460","Boston-Cambridge-Newton, MA-NH",1548,86,18
"02461","14460","Boston-Cambridge-Newton, MA-NH",1880,116.5,16.137339055794
"02462","14460","Boston-Cambridge-Newton, MA-NH",1247,62,20.1129032258065
"02464","14460","Boston-Cambridge-Newton, MA-NH",1746,80,21.825
"02465","14460","Boston-Cambridge-Newton, MA-NH",1618,33.5,48.2985074626866
"02466","14460","Boston-Cambridge-Newton, MA-NH",1622,63,25.7460317460317
"02467","14460","Boston-Cambridge-Newton, MA-NH",1928,107,18.018691588785
"02468","14460","Boston-Cambridge-Newton, MA-NH",2000,125,16
"02472","14460","Boston-Cambridge-Newton, MA-NH",1530,53,28.8679245283019
"02474","14460","Boston-Cambridge-Newton, MA-NH",1444,67.5,21.3925925925926
"02476","14460","Boston-Cambridge-Newton, MA-NH",1338,80.5,16.6211180124224
"02478","14460","Boston-Cambridge-Newton, MA-NH",1662,60.5,27.4710743801653
"02481","14460","Boston-Cambridge-Newton, MA-NH",1848,101.5,18.2068965517241
"02482","14460","Boston-Cambridge-Newton, MA-NH",1442,92.5,15.5891891891892
"02492","14460","Boston-Cambridge-Newton, MA-NH",948,58,16.3448275862069
"02493","14460","Boston-Cambridge-Newton, MA-NH",1307,NA,NA
"02494","14460","Boston-Cambridge-Newton, MA-NH",1734,33,52.5454545454545
"02532","12700","Barnstable Town, MA",877,138.5,6.33212996389892
"02532","14460","Boston-Cambridge-Newton, MA-NH",877,138.5,6.33212996389892
"02534","12700","Barnstable Town, MA",NA,NA,NA
"02536","12700","Barnstable Town, MA",1250,116,10.7758620689655
"02537","12700","Barnstable Town, MA",1673,108,15.4907407407407
"02538","14460","Boston-Cambridge-Newton, MA-NH",1375,34,40.4411764705882
"02540","12700","Barnstable Town, MA",939,91.5,10.2622950819672
"02542","12700","Barnstable Town, MA",1120,NA,NA
"02543","12700","Barnstable Town, MA",1219,83,14.6867469879518
"02553","12700","Barnstable Town, MA",NA,NA,NA
"02556","12700","Barnstable Town, MA",1426,140,10.1857142857143
"02558","14460","Boston-Cambridge-Newton, MA-NH",961,58,16.5689655172414
"02559","12700","Barnstable Town, MA",986,93.5,10.5454545454545
"02561","12700","Barnstable Town, MA",NA,NA,NA
"02562","12700","Barnstable Town, MA",1369,99,13.8282828282828
"02563","12700","Barnstable Town, MA",1124,110,10.2181818181818
"02571","14460","Boston-Cambridge-Newton, MA-NH",1037,61,17
"02576","14460","Boston-Cambridge-Newton, MA-NH",806,NA,NA
"02601","12700","Barnstable Town, MA",981,106.5,9.2112676056338
"02630","12700","Barnstable Town, MA",1734,147.5,11.7559322033898
"02631","12700","Barnstable Town, MA",1039,118,8.80508474576271
"02632","12700","Barnstable Town, MA",1248,96,13
"02633","12700","Barnstable Town, MA",840,140,6
"02635","12700","Barnstable Town, MA",1625,149,10.9060402684564
"02637","12700","Barnstable Town, MA",NA,NA,NA
"02638","12700","Barnstable Town, MA",1105,NA,NA
"02639","12700","Barnstable Town, MA",1014,148,6.85135135135135
"02641","12700","Barnstable Town, MA",NA,NA,NA
"02642","12700","Barnstable Town, MA",1168,102,11.4509803921569
"02643","12700","Barnstable Town, MA",NA,NA,NA
"02644","12700","Barnstable Town, MA",1490,NA,NA
"02645","12700","Barnstable Town, MA",1199,98,12.234693877551
"02646","12700","Barnstable Town, MA",1375,113.5,12.1145374449339
"02647","12700","Barnstable Town, MA",NA,NA,NA
"02648","12700","Barnstable Town, MA",1181,87,13.5747126436782
"02649","12700","Barnstable Town, MA",1331,97,13.7216494845361
"02650","12700","Barnstable Town, MA",945,163.5,5.77981651376147
"02651","12700","Barnstable Town, MA",NA,NA,NA
"02652","12700","Barnstable Town, MA",869,140,6.20714285714286
"02653","12700","Barnstable Town, MA",933,163,5.7239263803681
"02655","12700","Barnstable Town, MA",1600,142,11.2676056338028
"02657","12700","Barnstable Town, MA",977,141,6.9290780141844
"02659","12700","Barnstable Town, MA",1182,107,11.0467289719626
"02660","12700","Barnstable Town, MA",907,174,5.21264367816092
"02663","12700","Barnstable Town, MA",NA,151,NA
"02664","12700","Barnstable Town, MA",1129,106,10.6509433962264
"02666","12700","Barnstable Town, MA",1043,127,8.21259842519685
"02667","12700","Barnstable Town, MA",872,129.5,6.73359073359073
"02668","12700","Barnstable Town, MA",1222,186.5,6.55227882037534
"02669","12700","Barnstable Town, MA",NA,NA,NA
"02670","12700","Barnstable Town, MA",1353,182,7.43406593406593
"02671","12700","Barnstable Town, MA",710,178.5,3.97759103641457
"02672","12700","Barnstable Town, MA",NA,NA,NA
"02673","12700","Barnstable Town, MA",1247,89,14.0112359550562
"02675","12700","Barnstable Town, MA",1362,113.5,12
"02702","39300","Providence-Warwick, RI-MA",1204,NA,NA
"02703","39300","Providence-Warwick, RI-MA",971,29,33.4827586206897
"02715","39300","Providence-Warwick, RI-MA",NA,NA,NA
"02717","39300","Providence-Warwick, RI-MA",950,NA,NA
"02718","39300","Providence-Warwick, RI-MA",861,NA,NA
"02719","39300","Providence-Warwick, RI-MA",861,82,10.5
"02720","39300","Providence-Warwick, RI-MA",784,108,7.25925925925926
"02721","39300","Providence-Warwick, RI-MA",695,NA,NA
"02723","39300","Providence-Warwick, RI-MA",704,NA,NA
"02724","39300","Providence-Warwick, RI-MA",693,NA,NA
"02725","39300","Providence-Warwick, RI-MA",486,NA,NA
"02726","39300","Providence-Warwick, RI-MA",926,NA,NA
"02738","14460","Boston-Cambridge-Newton, MA-NH",967,113,8.55752212389381
"02739","14460","Boston-Cambridge-Newton, MA-NH",1082,114,9.49122807017544
"02740","39300","Providence-Warwick, RI-MA",761,32,23.78125
"02743","39300","Providence-Warwick, RI-MA",780,NA,NA
"02744","39300","Providence-Warwick, RI-MA",732,NA,NA
"02745","39300","Providence-Warwick, RI-MA",818,131,6.24427480916031
"02746","39300","Providence-Warwick, RI-MA",743,NA,NA
"02747","39300","Providence-Warwick, RI-MA",989,NA,NA
"02748","39300","Providence-Warwick, RI-MA",952,91.5,10.4043715846995
"02760","39300","Providence-Warwick, RI-MA",964,48,20.0833333333333
"02762","14460","Boston-Cambridge-Newton, MA-NH",1111,43,25.8372093023256
"02763","39300","Providence-Warwick, RI-MA",823,NA,NA
"02764","39300","Providence-Warwick, RI-MA",925,NA,NA
"02766","39300","Providence-Warwick, RI-MA",1123,33.5,33.5223880597015
"02767","39300","Providence-Warwick, RI-MA",1281,NA,NA
"02769","39300","Providence-Warwick, RI-MA",1095,87,12.5862068965517
"02770","14460","Boston-Cambridge-Newton, MA-NH",1138,NA,NA
"02771","39300","Providence-Warwick, RI-MA",1094,96,11.3958333333333
"02777","39300","Providence-Warwick, RI-MA",877,NA,NA
"02779","39300","Providence-Warwick, RI-MA",852,NA,NA
"02780","39300","Providence-Warwick, RI-MA",914,78,11.7179487179487
"02790","39300","Providence-Warwick, RI-MA",952,118,8.06779661016949
"02791","39300","Providence-Warwick, RI-MA",NA,NA,NA
"02802","39300","Providence-Warwick, RI-MA",930,NA,NA
"02804","39300","Providence-Warwick, RI-MA",588,NA,NA
"02806","39300","Providence-Warwick, RI-MA",1325,73,18.1506849315068
"02807","39300","Providence-Warwick, RI-MA",870,185,4.7027027027027
"02808","39300","Providence-Warwick, RI-MA",955,NA,NA
"02809","39300","Providence-Warwick, RI-MA",883,129,6.84496124031008
"02812","39300","Providence-Warwick, RI-MA",NA,91,NA
"02813","39300","Providence-Warwick, RI-MA",1115,169,6.59763313609467
"02814","39300","Providence-Warwick, RI-MA",988,75.5,13.0860927152318
"02815","39300","Providence-Warwick, RI-MA",NA,NA,NA
"02816","39300","Providence-Warwick, RI-MA",900,83,10.8433734939759
"02817","39300","Providence-Warwick, RI-MA",1335,NA,NA
"02818","39300","Providence-Warwick, RI-MA",1017,119,8.54621848739496
"02822","39300","Providence-Warwick, RI-MA",835,95.5,8.7434554973822
"02825","39300","Providence-Warwick, RI-MA",955,141,6.77304964539007
"02826","39300","Providence-Warwick, RI-MA",844,NA,NA
"02827","39300","Providence-Warwick, RI-MA",1440,NA,NA
"02828","39300","Providence-Warwick, RI-MA",1275,NA,NA
"02830","39300","Providence-Warwick, RI-MA",829,NA,NA
"02831","39300","Providence-Warwick, RI-MA",995,NA,NA
"02832","39300","Providence-Warwick, RI-MA",890,83,10.7228915662651
"02833","39300","Providence-Warwick, RI-MA",365,NA,NA
"02835","39300","Providence-Warwick, RI-MA",1571,149.5,10.5083612040134
"02836","39300","Providence-Warwick, RI-MA",NA,NA,NA
"02837","39300","Providence-Warwick, RI-MA",1002,138,7.26086956521739
"02838","39300","Providence-Warwick, RI-MA",925,NA,NA
"02839","39300","Providence-Warwick, RI-MA",957,NA,NA
"02840","39300","Providence-Warwick, RI-MA",1094,165,6.63030303030303
"02841","39300","Providence-Warwick, RI-MA",NA,NA,NA
"02842","39300","Providence-Warwick, RI-MA",1210,143,8.46153846153846
"02852","39300","Providence-Warwick, RI-MA",958,82,11.6829268292683
"02857","39300","Providence-Warwick, RI-MA",762,NA,NA
"02858","39300","Providence-Warwick, RI-MA",NA,NA,NA
"02859","39300","Providence-Warwick, RI-MA",922,NA,NA
"02860","39300","Providence-Warwick, RI-MA",784,41,19.1219512195122
"02861","39300","Providence-Warwick, RI-MA",929,56,16.5892857142857
"02863","39300","Providence-Warwick, RI-MA",813,NA,NA
"02864","39300","Providence-Warwick, RI-MA",883,NA,NA
"02865","39300","Providence-Warwick, RI-MA",1011,97,10.4226804123711
"02871","39300","Providence-Warwick, RI-MA",1238,120,10.3166666666667
"02872","39300","Providence-Warwick, RI-MA",NA,NA,NA
"02873","39300","Providence-Warwick, RI-MA",NA,NA,NA
"02874","39300","Providence-Warwick, RI-MA",1509,99,15.2424242424242
"02875","39300","Providence-Warwick, RI-MA",1037,NA,NA
"02876","39300","Providence-Warwick, RI-MA",1089,NA,NA
"02878","39300","Providence-Warwick, RI-MA",880,106,8.30188679245283
"02879","39300","Providence-Warwick, RI-MA",921,77,11.961038961039
"02881","39300","Providence-Warwick, RI-MA",1063,NA,NA
"02882","39300","Providence-Warwick, RI-MA",1198,145,8.26206896551724
"02885","39300","Providence-Warwick, RI-MA",960,61.5,15.609756097561
"02886","39300","Providence-Warwick, RI-MA",1031,55,18.7454545454545
"02888","39300","Providence-Warwick, RI-MA",1049,38.5,27.2467532467532
"02889","39300","Providence-Warwick, RI-MA",999,62.5,15.984
"02891","39300","Providence-Warwick, RI-MA",1082,101.5,10.6600985221675
"02892","39300","Providence-Warwick, RI-MA",1035,69,15
"02893","39300","Providence-Warwick, RI-MA",942,43,21.906976744186
"02894","39300","Providence-Warwick, RI-MA",1083,55,19.6909090909091
"02895","39300","Providence-Warwick, RI-MA",805,NA,NA
"02896","39300","Providence-Warwick, RI-MA",1018,48,21.2083333333333
"02898","39300","Providence-Warwick, RI-MA",NA,NA,NA
"02903","39300","Providence-Warwick, RI-MA",1014,49,20.6938775510204
"02904","39300","Providence-Warwick, RI-MA",852,43.5,19.5862068965517
"02905","39300","Providence-Warwick, RI-MA",865,45,19.2222222222222
"02906","39300","Providence-Warwick, RI-MA",1116,56.5,19.7522123893805
"02907","39300","Providence-Warwick, RI-MA",843,56,15.0535714285714
"02908","39300","Providence-Warwick, RI-MA",932,54,17.2592592592593
"02909","39300","Providence-Warwick, RI-MA",863,62,13.9193548387097
"02910","39300","Providence-Warwick, RI-MA",962,42,22.9047619047619
"02911","39300","Providence-Warwick, RI-MA",929,35,26.5428571428571
"02912","39300","Providence-Warwick, RI-MA",NA,NA,NA
"02914","39300","Providence-Warwick, RI-MA",862,55,15.6727272727273
"02915","39300","Providence-Warwick, RI-MA",938,26,36.0769230769231
"02916","39300","Providence-Warwick, RI-MA",874,58,15.0689655172414
"02917","39300","Providence-Warwick, RI-MA",934,48,19.4583333333333
"02919","39300","Providence-Warwick, RI-MA",898,NA,NA
"02920","39300","Providence-Warwick, RI-MA",1023,85.5,11.9649122807018
"02921","39300","Providence-Warwick, RI-MA",873,63,13.8571428571429
"03031","31700","Manchester-Nashua, NH",1586,64,24.78125
"03032","14460","Boston-Cambridge-Newton, MA-NH",889,31,28.6774193548387
"03033","31700","Manchester-Nashua, NH",1053,NA,NA
"03034","14460","Boston-Cambridge-Newton, MA-NH",853,NA,NA
"03036","14460","Boston-Cambridge-Newton, MA-NH",1634,NA,NA
"03037","14460","Boston-Cambridge-Newton, MA-NH",1034,45,22.9777777777778
"03038","14460","Boston-Cambridge-Newton, MA-NH",1111,68,16.3382352941176
"03042","14460","Boston-Cambridge-Newton, MA-NH",892,NA,NA
"03043","31700","Manchester-Nashua, NH",1164,NA,NA
"03044","14460","Boston-Cambridge-Newton, MA-NH",1658,NA,NA
"03045","31700","Manchester-Nashua, NH",1157,45,25.7111111111111
"03046","18180","Concord, NH",1066,46,23.1739130434783
"03047","31700","Manchester-Nashua, NH",950,NA,NA
"03048","31700","Manchester-Nashua, NH",761,NA,NA
